Serial,Time of Reading - Local,Time of Reading - UTC,forwardActiveEnergy Type,forwardActiveEnergy Value,forwardActiveEnergy Consumption(RX:1)
7604524236,2023/07/08 14:30,2023/07/08 12:30,TookReading,5586850,838
7604524236,2023/07/08 15:00,2023/07/08 13:00,TookReading,5587790,940
7604524236,2023/07/08 15:30,2023/07/08 13:30,TookReading,5588707,917
7604524236,2023/07/08 16:00,2023/07/08 14:00,TookReading,5589342,635
7604524236,2023/07/08 16:30,2023/07/08 14:30,TookReading,5590239,897
7604524236,2023/07/08 17:00,2023/07/08 15:00,TookReading,5591171,932
7604524236,2023/07/08 17:30,2023/07/08 15:30,TookReading,5592089,918
7604524236,2023/07/08 18:00,2023/07/08 16:00,TookReading,5592972,883
7604524236,2023/07/08 18:30,2023/07/08 16:30,TookReading,5593903,931
7604524236,2023/07/08 19:00,2023/07/08 17:00,TookReading,5595166,1263
7604524236,2023/07/08 19:30,2023/07/08 17:30,TookReading,5597705,2539
7604524236,2023/07/08 20:00,2023/07/08 18:00,TookReading,5600284,2579
7604524236,2023/07/08 20:30,2023/07/08 18:30,TookReading,5602747,2463
7604524236,2023/07/08 21:00,2023/07/08 19:00,TookReading,5604937,2190
7604524236,2023/07/08 21:30,2023/07/08 19:30,TookReading,5605808,871
7604524236,2023/07/08 22:00,2023/07/08 20:00,TookReading,5606694,886
7604524236,2023/07/08 22:30,2023/07/08 20:30,TookReading,5607428,734
7604524236,2023/07/08 23:00,2023/07/08 21:00,TookReading,5608191,763
7604524236,2023/07/08 23:30,2023/07/08 21:30,TookReading,5608934,743
7604524236,2023/07/09 0:00,2023/07/08 22:00,TookReading,5609821,887
7604524236,2023/07/09 0:30,2023/07/08 22:30,TookReading,5610700,879
7604524236,2023/07/09 1:00,2023/07/08 23:00,TookReading,5611556,856
7604524236,2023/07/09 1:30,2023/07/08 23:30,TookReading,5612411,855
7604524236,2023/07/09 2:00,2023/07/09 0:00,TookReading,5613271,860
7604524236,2023/07/09 2:30,2023/07/09 0:30,TookReading,5614172,901
7604524236,2023/07/09 3:00,2023/07/09 1:00,TookReading,5615064,892
7604524236,2023/07/09 3:30,2023/07/09 1:30,TookReading,5615924,860
7604524236,2023/07/09 4:00,2023/07/09 2:00,TookReading,5616850,926
7604524236,2023/07/09 4:30,2023/07/09 2:30,TookReading,5617778,928
7604524236,2023/07/09 5:00,2023/07/09 3:00,TookReading,5618460,682
7604524236,2023/07/09 5:30,2023/07/09 3:30,TookReading,5618478,18
7604524236,2023/07/09 6:00,2023/07/09 4:00,TookReading,5619678,1200
7604524236,2023/07/09 6:30,2023/07/09 4:30,TookReading,5619758,80
7604524236,2023/07/09 7:00,2023/07/09 5:00,TookReading,5619802,44
7604524236,2023/07/09 7:30,2023/07/09 5:30,TookReading,5619851,49
7604524236,2023/07/09 8:00,2023/07/09 6:00,TookReading,5619863,12
7604524236,2023/07/09 8:30,2023/07/09 6:30,TookReading,5620119,256
7604524236,2023/07/09 9:00,2023/07/09 7:00,TookReading,5620934,815
7604524236,2023/07/09 9:30,2023/07/09 7:30,TookReading,5621906,972
7604524236,2023/07/09 10:00,2023/07/09 8:00,TookReading,5622840,934
7604524236,2023/07/09 10:30,2023/07/09 8:30,TookReading,5623739,899
7604524236,2023/07/09 11:00,2023/07/09 9:00,TookReading,5624615,876
7604524236,2023/07/09 11:30,2023/07/09 9:30,TookReading,5625504,889
7604524236,2023/07/09 12:00,2023/07/09 10:00,TookReading,5626415,911
7604524236,2023/07/09 12:30,2023/07/09 10:30,TookReading,5627355,940
7604524236,2023/07/09 13:00,2023/07/09 11:00,TookReading,5628244,889
7604524236,2023/07/09 13:30,2023/07/09 11:30,TookReading,5629111,867
7604524236,2023/07/09 14:00,2023/07/09 12:00,TookReading,5629967,856
7604524236,2023/07/09 14:30,2023/07/09 12:30,TookReading,5630883,916
7604524236,2023/07/09 15:00,2023/07/09 13:00,TookReading,5631797,914
7604524236,2023/07/09 15:30,2023/07/09 13:30,TookReading,5632687,890
7604524236,2023/07/09 16:00,2023/07/09 14:00,TookReading,5633328,641
7604524236,2023/07/09 16:30,2023/07/09 14:30,TookReading,5634244,916
7604524236,2023/07/09 17:00,2023/07/09 15:00,TookReading,5635063,819
7604524236,2023/07/09 17:30,2023/07/09 15:30,TookReading,5637386,2323
7604524236,2023/07/09 18:00,2023/07/09 16:00,TookReading,5638720,1334
7604524236,2023/07/09 18:30,2023/07/09 16:30,TookReading,5640259,1539
7604524236,2023/07/09 19:00,2023/07/09 17:00,TookReading,5642744,2485
7604524236,2023/07/09 19:30,2023/07/09 17:30,TookReading,5643668,924
7604524236,2023/07/09 20:00,2023/07/09 18:00,TookReading,5645047,1379
7604524236,2023/07/09 20:30,2023/07/09 18:30,TookReading,5646555,1508
7604524236,2023/07/09 21:00,2023/07/09 19:00,TookReading,5648667,2112
7604524236,2023/07/09 21:30,2023/07/09 19:30,TookReading,5650859,2192
7604524236,2023/07/09 22:00,2023/07/09 20:00,TookReading,5651840,981
7604524236,2023/07/09 22:30,2023/07/09 20:30,TookReading,5652639,799
7604524236,2023/07/09 23:00,2023/07/09 21:00,TookReading,5653521,882
7604524236,2023/07/09 23:30,2023/07/09 21:30,TookReading,5654366,845
7604524236,2023/07/10 0:00,2023/07/09 22:00,TookReading,5655216,850
7604524236,2023/07/10 0:30,2023/07/09 22:30,TookReading,5656057,841
7604524236,2023/07/10 1:00,2023/07/09 23:00,TookReading,5656948,891
7604524236,2023/07/10 1:30,2023/07/09 23:30,TookReading,5657832,884
7604524236,2023/07/10 2:00,2023/07/10 0:00,TookReading,5658689,857
7604524236,2023/07/10 2:30,2023/07/10 0:30,TookReading,5659547,858
7604524236,2023/07/10 3:00,2023/07/10 1:00,TookReading,5660410,863
7604524236,2023/07/10 3:30,2023/07/10 1:30,TookReading,5661298,888
7604524236,2023/07/10 4:00,2023/07/10 2:00,TookReading,5662141,843
7604524236,2023/07/10 4:30,2023/07/10 2:30,TookReading,5662975,834
7604524236,2023/07/10 5:00,2023/07/10 3:00,TookReading,5663797,822
7604524236,2023/07/10 5:30,2023/07/10 3:30,TookReading,5664652,855
7604524236,2023/07/10 6:00,2023/07/10 4:00,TookReading,5665512,860
7604524236,2023/07/10 6:30,2023/07/10 4:30,TookReading,5666348,836
7604524236,2023/07/10 7:00,2023/07/10 5:00,TookReading,5667174,826
7604524236,2023/07/10 7:30,2023/07/10 5:30,TookReading,5667997,823
7604524236,2023/07/10 8:00,2023/07/10 6:00,TookReading,5668854,857
7604524236,2023/07/10 8:30,2023/07/10 6:30,TookReading,5669492,638
7604524236,2023/07/10 9:00,2023/07/10 7:00,TookReading,5669492,0
7604524236,2023/07/10 9:30,2023/07/10 7:30,TookReading,5670072,580
7604524236,2023/07/10 10:00,2023/07/10 8:00,TookReading,5672556,2484
7604524236,2023/07/10 10:30,2023/07/10 8:30,TookReading,5674523,1967
7604524236,2023/07/10 11:00,2023/07/10 9:00,TookReading,5675521,998
7604524236,2023/07/10 11:30,2023/07/10 9:30,TookReading,5676146,625
7604524236,2023/07/10 12:00,2023/07/10 10:00,TookReading,5676543,397
7604524236,2023/07/10 12:30,2023/07/10 10:30,TookReading,5677431,888
7604524236,2023/07/10 13:00,2023/07/10 11:00,TookReading,5679161,1730
7604524236,2023/07/10 13:30,2023/07/10 11:30,TookReading,5680606,1445
7604524236,2023/07/10 14:00,2023/07/10 12:00,TookReading,5681431,825
7604524236,2023/07/10 14:30,2023/07/10 12:30,TookReading,5682253,822
7604524236,2023/07/10 15:00,2023/07/10 13:00,TookReading,5683417,1164
7604524236,2023/07/10 15:30,2023/07/10 13:30,TookReading,5684330,913
7604524236,2023/07/10 16:00,2023/07/10 14:00,TookReading,5685240,910
7604524236,2023/07/10 16:30,2023/07/10 14:30,TookReading,5685534,294
